DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,Market cap Others,MA200,MA200/BTC,MA200/ETH,MA200/USDT,Porcentaje BTC,Porcentaje ETH,Porcentaje USDT,Porcentaje BNB,Porcentaje XRP,Porcentaje USDC,Porcentaje SOL,Porcentaje ADA,Porcentaje DOGE,Porcentaje TRX,Porcentaje Otros
2017-09-04,155287822336.0,8468481536.0,72898074042.65137,30579892628.004875,364390528.1465131,51625472.30720519,8288770226.982782,0.0,0.0,0.0,225341218.0615125,0.0,42879728219.84573,43460795537.92,23779371227.76264,7943516844.743858,77478202.41458139,0.4694384462737847,0.19692395815712083,0.0023465492829056007,0.0003324502303567753,0.05337682055356646,0.0,0.0,0.0,0.0014511196993537347,0.0,0.27613065580291185
2017-09-05,145706860544.0,8387929600.0,69954440249.93896,28099983903.439117,379945248.4115208,103250944.6144104,7864701926.112725,0.0,0.0,0.0,199722399.22246757,0.0,39104815872.26079,43794465438.72,23929605787.8777,8011312477.599004,78410687.21899383,0.4801039565931378,0.1928528540010207,0.002607600266679182,0.0007086210232580715,0.05397619505869301,0.0,0.0,0.0,0.0013707137637637603,0.0,0.26838005929344744
2017-09-06,154280312832.0,7380072192.0,72949703879.99878,29803764255.825478,383312304.27206755,103342455.62553406,8272528812.473885,0.0,0.0,0.0,211702463.5297319,0.0,42555958660.27452,44174703851.520004,24097809009.451523,8088248329.867425,79360006.72780238,0.47283870858776184,0.19317930919857287,0.0024845185833235034,0.0006698356629472644,0.05362011951247509,0.0,0.0,0.0,0.0013721936366583624,0.0,0.27583531481826085
2017-09-07,162853765120.0,6372214784.0,75944967510.0586,31507544608.21184,386679360.1326143,103433966.63665771,8680355698.835045,0.0,0.0,0.0,223682527.83699623,0.0,46007101448.28825,44554942264.32,24266012231.02534,8165184182.135846,80309326.23661095,0.4663384199566893,0.19347139186493648,0.0023743961943261597,0.0006351340207605372,0.053301535229712746,0.0,0.0,0.0,0.001373517693448316,0.0,0.28250560504012656
2017-09-08,155706720256.0,7023784192.0,72981059679.1626,29749026713.99256,392749673.83794016,102177119.25506592,8391078482.592758,0.0,0.0,0.0,199863932.7522633,0.0,43890764654.40683,44897765201.92,24418220864.448647,8232883315.729461,81288997.29737225,0.46870847680288447,0.19105807806549194,0.0025223681623517207,0.0006562152172178235,0.05389027826671095,0.0,0.0,0.0,0.0012835922073476578,0.0,0.2818809912779954
2017-09-09,148559675392.0,7675353600.0,70017151848.2666,27990508819.773277,398819987.543266,100920271.87347412,8101801266.350472,0.0,0.0,0.0,176045337.6675304,0.0,41774427860.525375,45240588139.52,24570429497.871952,8300582449.323075,82268668.35813357,0.4713065753779713,0.18841256044694196,0.0026845776721772683,0.000679324800671372,0.0545356688816968,0.0,0.0,0.0,0.0011850142860302083,0.0,0.2811962785345111
2017-09-10,146256232448.0,6046959872.0,69136596148.0957,27692466364.158962,402087420.5794487,97919455.17063141,8125180207.025845,0.0,0.0,0.0,165556695.9207728,0.0,40636426157.048615,45571352862.72,24717854756.39618,8366822650.946876,83264684.21531373,0.472708718055325,0.18934212854146062,0.0027491985390941,0.0006695062051830559,0.055554420287112716,0.0,0.0,0.0,0.0011319633573881023,0.0,0.2778440650144365
2017-09-11,143952789504.0,4418566144.0,68256040447.924805,27394423908.544647,405354853.6156314,94918638.4677887,8148559147.701218,0.0,0.0,0.0,155068054.1740152,0.0,39498424453.5719,45902117585.92,24865280014.920406,8433062852.570676,84260700.07249388,0.47415573316158754,0.19030144537618315,0.0028158874517979927,0.0006593733875865684,0.05660577454440224,0.0,0.0,0.0,0.0010772146528616338,0.0,0.2743845714255809
2017-09-12,144025731072.0,4609964544.0,68344144306.38428,27465064682.52114,404856196.8480492,99604550.00400543,8093295028.6941,0.0,0.0,0.0,157578141.29126808,0.0,39461188166.25714,46233150517.759995,25013011496.260223,8499568543.37118,85254222.64376439,0.4745273209008626,0.19069554084603857,0.0028109990751975927,0.0006915746878188874,0.056193396613610495,0.0,0.0,0.0,0.0010940971458252352,0.0,0.27398707073064676
2017-09-13,144098672640.0,4801362944.0,68432248164.84375,27535705456.497635,404357540.0804671,104290461.54022215,8038030909.686983,0.0,0.0,0.0,160088228.40852097,0.0,39423951878.94243,46564183449.6,25160742977.600037,8566074234.171683,86247745.2150349,0.47489853245079655,0.19108923734009514,0.0028061156475095972,0.0007237433879822736,0.055781436167481574,0.0,0.0,0.0,0.001110962547229477,0.0,0.2735899724589055
2017-09-14,125985357824.0,5684550912.0,60442882638.26294,23950295783.1558,412320111.70557874,52145230.77011107,7183061320.801104,0.0,0.0,0.0,127358038.54000795,0.0,33817294700.764465,46804585807.36,25268479824.271873,8614472151.285433,87281534.80926476,0.47976116972815924,0.19010380409931502,0.0032727621592469887,0.0004138991361437201,0.05701504877126874,0.0,0.0,0.0,0.0010108955575450725,0.0,0.2684224205483212
2017-09-15,107872043008.0,6567738880.0,52453517111.68213,20364886109.813965,420282683.3306904,0.0,6328091731.915225,0.0,0.0,0.0,94627848.67149492,0.0,28210637522.586502,47044988165.12,25376216670.943714,8662870068.399181,88315324.40349463,0.48625682474366483,0.18878743316564112,0.0038961224021642144,0.0,0.05866294505468782,0.0,0.0,0.0,0.000877223106495509,0.0,0.26151945152734657
2017-09-16,115699630080.0,5554172160.0,56105666727.75281,21818706634.566315,433004461.15777445,0.0,6583867370.408142,0.0,0.0,0.0,95479408.99907716,0.0,30662905477.115875,47324724707.84,25502397405.995323,8718611393.838123,89412920.41648696,0.4849252040733302,0.18858060842095922,0.0037424878615288175,0.0,0.05690482645325448,0.0,0.0,0.0,0.0008252352140889158,0.0,0.2650216379768383
2017-09-17,123527217152.0,4540605440.0,59757816343.82349,23272527159.31867,445726238.9848585,0.0,6839643008.90106,0.0,0.0,0.0,96330969.3266594,0.0,33115173431.645264,47604461250.56,25628578141.04693,8774352719.277067,90510516.4294793,0.48376234583421085,0.18839999553039286,0.0036083241350478514,0.0,0.05536952233356712,0.0,0.0,0.0,0.0007798359871422047,0.0,0.2680799761796392
2017-09-18,132008132608.0,4857499648.0,63639041914.47461,25540910676.957085,444483208.9469907,45369911.19384766,7059017092.534622,0.0,0.0,0.0,100370645.85562104,0.0,35178939158.03722,47927352619.520004,25774825855.24729,8841552066.26964,91601237.91479011,0.4820842523653572,0.19347982713156905,0.0033670895888429074,0.0003436902734513657,0.05347410764075023,0.0,0.0,0.0,0.000760336835865053,0.0,0.2664906961641642
2017-09-19,140489048064.0,5174393856.0,67520267485.12573,27809294194.595505,443240178.9091229,90739822.38769533,7278391176.168185,0.0,0.0,0.0,104410322.38458268,0.0,37242704884.429184,48250243988.48,25921073569.44765,8908751413.262213,92691959.40010092,0.48060876214611953,0.19794634939747716,0.00315498029929852,0.0006458853813740603,0.05180753429870564,0.0,0.0,0.0,0.0007431918987522672,0.0,0.26509329657827274
2017-09-20,137543077888.0,4186041088.0,66098909333.718994,27322643639.91573,442295569.9715601,83570572.7338791,7108946065.001597,0.0,0.0,0.0,99420001.7721005,0.0,36387292704.88614,48558124508.16,26059922374.082977,8973529917.742065,93777957.82518592,0.48056878142237514,0.1986479004211633,0.003215687599573111,0.0006075956276180602,0.051685233267720995,0.0,0.0,0.0,0.0007228281008300341,0.0,0.26455197356071936
2017-09-21,134597107712.0,3197688320.0,64677551182.312256,26835993085.235954,441350961.03399736,76401323.08006287,6939500953.83501,0.0,0.0,0.0,94429681.1596183,0.0,35531880525.343094,48866005027.84,26198771178.718307,9038308422.221918,94863956.25027092,0.4805270505567181,0.1993801615905257,0.0032790523402506126,0.0005676297535571138,0.051557578552754585,0.0,0.0,0.0,0.0007015728849216529,0.0,0.2639869543212723
2017-09-22,129803517952.0,3019274240.0,62433787724.381714,25956523849.22322,442095708.08471024,74060440.06347656,6793598480.209524,0.0,0.0,0.0,90097803.54853441,0.0,34013353946.488815,49150093598.72,26326531691.88199,9098768163.235008,95953678.41060948,0.4809868693040283,0.1999677994769115,0.0034058838701751725,0.0005705580344198633,0.052337552844459324,0.0,0.0,0.0,0.00069410910405257,0.0,0.26203722736595336
2017-09-23,125009928192.0,2840860160.0,60190024266.45117,25077054613.210487,442840455.1354232,71719557.04689026,6647696006.58404,0.0,0.0,0.0,85765925.93745051,0.0,32494827367.634537,49434182169.6,26454292205.04567,9159227904.2481,97043400.57094803,0.481481952169484,0.20060050410312363,0.0035424422807064913,0.0005737108890802479,0.05317734441358921,0.0,0.0,0.0,0.0006860729157905324,0.0,0.2599379732282261
2017-09-24,126764584960.0,2469286528.0,60625559578.10278,25916257593.605976,443359676.33028024,75071990.48995972,6688888765.867744,0.0,0.0,0.0,92387871.29543465,0.0,32923059484.30783,49726632773.119995,26583924403.830017,9223776516.734776,98135718.83726089,0.47825313037732825,0.20444399042353775,0.0034975042632781105,0.0005922158031255208,0.052766226213562674,0.0,0.0,0.0,0.0007288145291099027,0.0,0.2597181183900579
2017-09-25,128519241728.0,2097712896.0,61061094889.7544,26755460574.001465,443878897.5251373,78424423.93302917,6730081525.151449,0.0,0.0,0.0,99009816.6534188,0.0,33351291600.981125,50019083376.64,26713556602.61436,9288325129.22145,99228037.10357374,0.47511247396701106,0.20818252748975216,0.0034537933118572945,0.0006102154267219205,0.052366333901931135,0.0,0.0,0.0,0.0007703890508704107,0.0,0.259504266851856
2017-09-26,132002521088.0,2334182272.0,62820163690.73584,26987408590.27681,435743924.5546491,81997105.47924042,6917547575.742519,0.0,0.0,0.0,112492586.03652936,0.0,34647167615.17441,50328786626.56,26851787369.446304,9354055865.25098,100279680.50503415,0.4759012416805019,0.20444616032966179,0.0033010272907148396,0.0006211783290455242,0.052404662568004357,0.0,0.0,0.0,0.0008522002845804418,0.0,0.26247352951749126
2017-09-27,135485800448.0,2570651648.0,64579232491.717285,27219356606.55216,427608951.584161,85569787.02545166,7105013626.333589,0.0,0.0,0.0,125975355.41963992,0.0,35943043629.36771,50638489876.48,26990018136.27825,9419786601.28051,101331323.90649454,0.4766494516634092,0.2009019138282248,0.003156116361790098,0.0006315775287336749,0.052441020408338083,0.0,0.0,0.0,0.0009298048578012407,0.0,0.26529011535170277
2017-09-28,139865407488.0,3444943104.0,66899226851.568115,27797643771.799187,426984442.06699514,111134076.11846924,7312215862.390749,0.0,0.0,0.0,124487544.60416707,14604452.957021985,37179110486.495285,50970474163.2,27140104446.349274,9488428983.13309,102379844.72722134,0.4783114570863982,0.19874566750312536,0.003052823780630883,0.0007945787176003772,0.05228037435216505,0.0,0.0,0.0,0.0008900524213955313,0.00010441790589481534,0.26582062823278985
2017-09-29,144245014528.0,4319234560.0,69219221211.41895,28375930937.04622,426359932.5498293,136698365.21148682,7519418098.447908,0.0,0.0,0.0,122999733.78869423,29208905.91404397,38415177343.62286,51302458449.92,27290190756.42029,9557071364.985668,103428365.54794814,0.479872537972413,0.1967203582730275,0.002955803595326803,0.0009476817320778301,0.05212948345600037,0.0,0.0,0.0,0.0008527139339350841,0.00020249508109255386,0.26631892595612694
2017-09-30,146070200320.0,3552717184.0,70633261821.5481,28495541782.54373,431113301.000021,132558113.33656311,7548504431.764726,0.0,0.0,0.0,125027538.19540334,25987378.115777623,38678205953.49568,51643612416.0,27447371528.13673,9626255275.653515,104500653.24407366,0.48355695868705506,0.19508114399869217,0.002951411718855518,0.0009074959372011842,0.051677237487372574,0.0,0.0,0.0,0.0008559414440556806,0.00017791019700696213,0.264791900529761
2017-10-01,147895386112.0,2786199808.0,72047302431.67725,28615152628.04124,435866669.4502126,128417861.4616394,7577590765.081543,0.0,0.0,0.0,127055342.60211246,22765850.31751127,38941234563.3685,51984766382.08,27604552299.85317,9695439186.32136,105572940.9401992,0.4871504400895671,0.1934823890068566,0.002947128243203843,0.0008683020129133006,0.05123615390775676,0.0,0.0,0.0,0.0008590892923860009,0.0001539321199666829,0.26330256532734975
2017-10-02,148263665664.0,2946122496.0,72614315924.44507,28426820549.876472,436876011.5610723,162600332.49855042,7684703937.942318,0.0,0.0,312325333.3077388,123896628.48718604,66352102.74012551,38435774843.14148,52327960995.84,27764776060.80325,9763758658.923653,106650275.34687904,0.48976474174735446,0.19173153734306198,0.0029466154745636406,0.0010966971022222036,0.05183133644731034,0.0,0.0,0.00210655342904809,0.0008356506493503585,0.000447527736771967,0.2592393400703171
2017-10-03,148631945216.0,3106045184.0,73181329417.21289,28238488471.711708,437885353.671932,196782803.53546143,7791817110.803093,0.0,0.0,624650666.6154776,120737914.37225962,109938355.16273975,37930315122.914444,52671155609.6,27924999821.75333,9832078131.525944,107727609.75355886,0.49236608799583303,0.18998936218370827,0.0029461052469950066,0.0013239603589220742,0.05242356950573177,0.0,0.0,0.00420266764125102,0.0008123281586390916,0.0007396684138323789,0.25519625049508743
2017-10-04,145872977920.0,2808162944.0,71707505717.71289,28019428388.293667,437532416.0821029,180140924.45373535,8029047294.259871,0.0,0.0,596892305.4003425,116933980.44521362,120354010.72353125,36665142882.62863,53000262387.2,28077709685.45615,9899233037.083042,108803179.47228955,0.49157497666935196,0.19208100628246685,0.0029994068971571654,0.0012349163431251034,0.055041361386775685,0.0,0.0,0.00409186344113501,0.0008016150908315782,0.000825060353464067,0.25134979353569253
2017-10-05,143114010624.0,2510280704.0,70233682018.21289,27800368304.875626,437179478.49227387,163499045.37200928,8266277477.716648,0.0,0.0,569133944.1852074,113130046.5181676,130769666.28432275,35399970642.34285,53329369164.8,28230419549.15897,9966387942.640142,109878749.19102024,0.49075336308431855,0.19425329626122256,0.0030547636572135833,0.0011424391270926394,0.05776008541493845,0.0,0.0,0.003976787050434072,0.0007904889676762078,0.0009137446830966868,0.2473550317540073
2017-10-06,145682956288.0,2452557696.0,71399369923.62256,28570369370.39612,437030519.44749653,162012284.99412537,8648298085.955631,0.0,0.0,523275603.6033883,116653048.14600852,125283761.88129187,35700663689.953384,53671435420.16,28389158326.435867,10037239473.811527,110953574.11452705,0.49010105054755654,0.19611332786187755,0.0029998740455508934,0.0011120881201356458,0.0593638288672482,0.0,0.0,0.0035918793586871417,0.0008007322964767245,0.0008599754224757696,0.24505724347999158
2017-10-07,148251901952.0,2394834688.0,72565057829.03223,29340370435.91661,436881560.40271926,160525524.61624146,9030318694.194614,0.0,0.0,477417263.02156925,120176049.77384944,119797857.478261,36001356737.5639,54013501675.52,28547897103.712765,10108091004.982914,112028399.03803384,0.48947134487709204,0.19790889728629746,0.002946886715451177,0.0010827889727054924,0.06091199219230516,0.0,0.0,0.0032203112185106683,0.0008106206274018611,0.0008080696159773271,0.24283908849425884
2017-10-08,150313164800.0,2777310464.0,74610764642.05518,29334351825.20395,436730428.60505414,140648275.6137848,9894800044.445782,0.0,0.0,502442974.37683463,118906659.99671945,143464555.38872257,35131055394.31398,54364773493.759995,28715822347.73838,10178954462.52699,113102468.30255231,0.49636879604876216,0.19515490785012032,0.002905470250634056,0.0009357016453011625,0.0658279004211731,0.0,0.0,0.003342641178804018,0.0007910595200023322,0.000954437727258355,0.2337190853579444
2017-10-09,152374427648.0,3159786240.0,76656471455.07812,29328333214.491287,436579296.80738896,120771026.61132812,10759281394.696947,0.0,0.0,527468685.7321,117637270.21958944,167131253.29918417,34260754051.064056,54716045312.0,28883747591.763992,10249817920.071068,114176537.56707077,0.5030796350694892,0.1924754282407717,0.002865174317936933,0.0007925937998620159,0.07061080760580084,0.0,0.0,0.0034616614734764082,0.0007720276429280061,0.0010968458151342422,0.22484582603460068
2017-10-10,152874950656.0,3311022208.0,78117345349.75195,28977316481.673073,436374992.6237531,130357533.6933136,10410395404.331612,0.0,0.0,542191438.0591278,116507973.58353564,158406495.55780396,33986054986.72583,55069347246.08,29058657813.61287,10318930405.574657,115249585.31067106,0.5109885237217967,0.1895491469160175,0.0028544571282033402,0.0008527069551547709,0.06809745716783344,0.0,0.0,0.0035466336095778686,0.0007621129104774168,0.0010361834615682138,0.22231277812937067
2017-10-11,153375473664.0,3462258176.0,79578219244.42578,28626299748.85486,436170688.4401171,139944040.77529907,10061509413.966278,0.0,0.0,556914190.3861557,115378676.94748186,149681737.81642374,33711355922.387604,55422649180.16,29233568035.461742,10388042891.078247,116322633.05427136,0.5188457928987914,0.186641964748331,0.0028438098870725396,0.0009124277658752324,0.065600510783152,0.0,0.0,0.003631051152325625,0.0007522628891777194,0.0009759170370637738,0.21979626283821074
2017-10-12,159425462272.0,4333083904.0,85195296890.63916,28768709060.79333,436635853.3113958,136797297.000885,9822716053.973797,0.0,0.0,616298994.9257195,117007634.45358926,151504521.22381544,34180495965.6783,55805975057.92,29436236173.774734,10457903153.832663,117398006.62235305,0.5343895239600134,0.18045241111931215,0.0027388087642263807,0.0008580642956988358,0.06161321983319704,0.0,0.0,0.003865750088742007,0.0007339331671747606,0.0009503157090761924,0.21439797306255926
2017-10-13,165475450880.0,5203909632.0,90812374536.85254,28911118372.731804,437101018.1826745,133650553.22647096,9583922693.981318,0.0,0.0,675683799.4652832,118636591.95969668,153327304.63120717,34649636008.96898,56189300935.68,29638904312.08773,10527763416.587078,118473380.19043474,0.5487966586820672,0.1747154530716321,0.0026414855850711827,0.0008076760178970117,0.05791748953100854,0.0,0.0,0.004083287254224058,0.0007169437601093466,0.0009265864139714449,0.20939441968401917
2017-10-14,171099668480.0,4407313024.0,93912115589.40088,30601602525.909676,437168800.54281175,141581630.7067871,9753617422.062654,0.0,0.0,764000175.2747347,120445330.06133327,154407335.2607265,35214729670.780396,56600407400.96,29856737115.0145,10606049849.663403,119549092.67031711,0.5488737437289561,0.17885249455925584,0.002555053463437381,0.0008274804502227117,0.0570054723583685,0.0,0.0,0.0044652346907617735,0.0007039483543792619,0.0009024408792397826,0.20581413151537864
2017-10-15,176723886080.0,3610716416.0,97011856641.94922,32292086679.087547,437236582.902949,149512708.18710327,9923312150.143991,0.0,0.0,852316551.0841864,122254068.16296984,155487365.89024588,35779823332.59177,57011513866.24,30074569917.94127,10684336282.739729,120624805.15019947,0.5489459223301232,0.1827262142960655,0.0024741227267095016,0.0008460243349301482,0.05615150487157051,0.0,0.0,0.00482287125973654,0.0006917801032715376,0.0008798322023082908,0.2024617278752847
2017-10-16,175695413248.0,4341900416.0,96240576031.98535,32009917112.216606,436767132.55120164,146640509.36698914,9895587460.601837,0.0,0.0,801487998.5091538,125853155.07800974,148228808.20197403,35890355039.48889,57418182968.32,30289171752.691406,10761214044.836712,121698170.37832311,0.547769428084833,0.1821898279554602,0.002485933607923447,0.0008346291269425521,0.056322400668672445,0.0,0.0,0.004561803769901645,0.0007163144031561244,0.0008436691969456486,0.20427599318616485
2017-10-17,174666940416.0,5073084416.0,95469295422.02148,31727747545.34566,436297682.1994543,143768310.546875,9867862771.059685,0.0,0.0,750659445.9341213,129452241.99304964,140970250.5137022,36000886746.38599,57824852070.4,30503773587.441547,10838091806.933697,122771535.60644676,0.546579078986811,0.18164712492118118,0.002497883578657385,0.0008230997245641648,0.056495309000991464,0.0,0.0,0.0042976618480079515,0.0007411376284758661,0.0008070803220000121,0.20611162398931093
2017-10-18,171638366208.0,5058831360.0,94168132263.22021,30832845359.869205,437208955.9171257,138318330.04951477,9138283779.141895,0.0,0.0,721514685.5151627,123636536.13020714,138942624.6542358,35939483673.50244,58216178050.56,30711790826.392223,10910438275.520725,123849457.0829981,0.5486426743837828,0.17963842258032459,0.0025472682219970207,0.0008058706984072178,0.05324149827939788,0.0,0.0,0.004203691176137128,0.000720331583559693,0.0008095079656366465,0.20939073511075712
2017-10-19,168609792000.0,5044578304.0,92866969104.41896,29937943174.39275,438120229.6347971,132868349.55215454,8408704787.224105,0.0,0.0,692369925.0962043,117820830.26736464,136914998.7947694,35878080600.6189,58607504030.72,30919808065.3429,10982784744.107754,124927378.55954942,0.5507804025072219,0.17755755949448504,0.0025984269622656144,0.0007880227356674192,0.049870797463673434,0.0,0.0,0.004106344696138432,0.000698778101021349,0.0008120228200908367,0.21278764521943583
2017-10-20,171000324096.0,4700996352.0,96315108305.92041,29422253409.083096,437755751.0510844,127691648.78058434,8253810373.941023,0.0,0.0,745533561.6740532,117350314.41738655,132341311.6098871,35448479419.52246,59010710922.240005,31145123660.062378,11052539293.160831,126003477.89179045,0.5632451798854421,0.17205963535230126,0.0025599703004383035,0.0007467333729081001,0.04826780544174474,0.0,0.0,0.004359837126715086,0.0006862578479763921,0.0007739243320707998,0.2073006563404033
2017-10-21,173390856192.0,4357414400.0,99763247507.42188,28906563643.77344,437391272.4673717,122514948.00901411,8098915960.657941,0.0,0.0,798697198.2519022,116879798.56740846,127767624.4250048,35018878238.426025,59413917813.76,31370439254.781857,11122293842.21391,127079577.2240315,0.5753662545904471,0.16671331048601828,0.0025225740392159864,0.0007065825193996981,0.04670901418059675,0.0,0.0,0.004606339779345025,0.0006740828272857974,0.000736876368402752,0.20196496520928875
2017-10-22,172672827392.0,4004330880.0,99852440591.1377,28508994212.11271,437523720.8732759,122218541.3146019,7970122212.140779,0.0,0.0,758232743.5572362,115493647.35211328,148128341.0091383,34759673382.50247,59813516060.16,31596233478.70523,11189905861.97292,128156338.68539247,0.578275355186336,0.16510411419506033,0.0025338307565904057,0.0007078041354888033,0.04615736206164675,0.0,0.0,0.004391152649837049,0.0006688582627417158,0.000857855536661011,0.20130366721563797
2017-10-23,171954798592.0,3651247360.0,99941633674.85352,28111424780.451973,437656169.2791801,121922134.62018968,7841328463.623616,0.0,0.0,717768288.8625702,114107496.1368181,168489057.5932718,34500468526.57889,60213114306.56,31822027702.62861,11257517881.731932,129233100.14675345,0.5812087507484259,0.1634814789155865,0.0025451814829408406,0.0007090359537419851,0.04560110289349276,0.0,0.0,0.004174168413674985,0.0006635900659426367,0.0009798450463313244,0.20063684647986313
2017-10-24,168675590144.0,4530883456.0,95947916575.33301,28276706619.471596,437848841.55527186,122518323.77815247,7910848035.090454,0.0,0.0,709393787.348266,118450045.28155649,171123166.42206135,34980784749.71965,60596108761.6,32027730367.449543,11325843325.161985,130310824.96845898,0.5688310708942612,0.1676395890794364,0.0025958044147435678,0.0007263547954600745,0.04689977979823213,0.0,0.0,0.004205669514733279,0.0007022358432564814,0.0010145105541114268,0.2073849851057653
2017-10-25,165396381696.0,5410519552.0,91954199475.8125,28441988458.491222,438041513.8313636,123114512.93611526,7980367606.557292,0.0,0.0,701019285.8339618,122792594.42629488,173757275.25085092,35461100972.86038,60979103216.64,32233433032.270477,11394168768.59204,131388549.79016452,0.555962582330399,0.17196257963350037,0.002648434683634662,0.0007443603764101733,0.048249952778442746,0.0,0.0,0.004238419720223635,0.0007424140308703291,0.0010505506436665484,0.21440070580285264
2017-10-26,168221286400.0,4346379008.0,95089821769.13867,28356049634.483166,437533133.4891895,121398595.31903267,7914006514.954008,0.0,0.0,702315105.9364502,120124486.4777714,179788779.87333602,35300248380.32837,61376653944.32,32455283470.94236,11461967412.490337,132463732.89143607,0.5652662858791375,0.1685639804647408,0.002600937983845958,0.0007216601294462142,0.0470452145760907,0.0,0.0,0.004174947897298034,0.0007140861245831693,0.001068763553774227,0.2098441233910835
2017-10-27,171046191104.0,3282238464.0,98225444062.46484,28270110810.47511,437024753.1470154,119682677.70195007,7847645423.350723,0.0,0.0,703610926.0389386,117456378.52924792,185820284.49582112,35139395787.79634,61774204672.0,32677133909.614246,11529766056.388638,133538915.99270764,0.5742626797386066,0.16527764008077933,0.0025550101427356214,0.0006997096920397383,0.045880269959236775,0.0,0.0,0.0041135726057245385,0.0006866939144984045,0.001086374875093466,0.2054380489912856
2017-10-28,170029187072.0,3257244800.0,97022620712.54492,28270137739.601517,437592206.9943955,118179073.53723049,7803144790.406771,0.0,0.0,686663294.1803095,116658138.17530365,190660423.30168602,35383530693.25786,62166447380.479996,32892739581.707306,11597634777.258904,134616936.18401098,0.5706233287550804,0.16626638182790546,0.0025736299427762017,0.0006950516883150583,0.04589297240539342,0.0,0.0,0.004038502483044499,0.0006861065454950624,0.001121339380520296,0.20810268697146972
2017-10-29,169012183040.0,3232251136.0,95819797362.625,28270164668.72793,438159660.84177554,116675469.37251092,7758644157.462818,0.0,0.0,669715662.3216803,115859897.82135938,195500562.10755092,35627665598.71936,62558690088.96,33108345253.80037,11665503498.129171,135694956.3753143,0.5669401793357547,0.16726702276863228,0.0025924738262097743,0.0006903376269916437,0.045905827721464225,0.0,0.0,0.003962528915227248,0.0006855121076918987,0.0011567246726899086,0.21079939302533834
2017-10-30,173698433024.0,3525495168.0,98975017775.94751,28800841148.32419,444732504.80791986,124476488.24107648,7778817720.314276,0.0,0.0,704928067.4709806,121790471.0533913,188037128.8817904,36559791718.95888,62974395796.479996,33339806264.986816,11736055555.401983,136805840.76365924,0.5698095029001907,0.16580944713729664,0.002560371426876781,0.0007166241288076417,0.044783465140641035,0.0,0.0,0.004058344426017824,0.0007011604476395215,0.0010825493679370683,0.21047853502459268
2017-10-31,178384683008.0,3818739200.0,102130238189.27002,29331517627.92045,451305348.7740642,132277507.10964204,7798991283.165733,0.0,0.0,740140472.6202811,127721044.2854232,180573695.65602988,37491917839.198364,63390101504.0,33571267276.173264,11806607612.674795,137916725.15200418,0.5725280694906401,0.16442845390825972,0.002529955717968367,0.0007415295129554919,0.04372007255138589,0.0,0.0,0.004149125699245647,0.0007159866090055238,0.0010122713038536594,0.21017453520668583
2017-11-01,182527131648.0,4890234368.0,107519945831.58813,28542878035.413948,451650204.0378149,128530120.08476257,7648541765.694994,0.0,0.0,669257845.3246957,125798763.84916821,172971393.12589478,37267557688.880585,63826347704.32,33829455080.377987,11873227384.124426,139029333.82702655,0.5890628141735018,0.15637608380576717,0.0024744277738874103,0.000704169944075111,0.04190358823172139,0.0,0.0,0.003666621171779253,0.0006892058332005603,0.0009476475719755829,0.20417544149409173
2017-11-02,186669580288.0,5961729536.0,112909653473.90623,27754238442.90745,451995059.3015657,124782733.05988312,7498092248.224254,0.0,0.0,598375218.0291103,123876483.41291323,165369090.5957597,37043197538.562836,64262593904.64,34087642884.58271,11939847155.574057,140141942.50204894,0.60486370248278,0.14868109951330738,0.0024213643090867445,0.0006684684931918966,0.04016772436438733,0.0,0.0,0.0032055314910223575,0.0006636136601464068,0.0008858920148672472,0.1984426036712107
2017-11-03,191507333120.0,6760488448.0,116142925901.68431,28464792626.934685,470625130.64051306,134472447.5477934,7757929322.445526,0.0,0.0,592693433.8268178,125799019.93953031,155682050.50956494,37662413186.47128,64722994370.56,34362012757.087616,12010024202.21977,141347701.5296226,0.6064672511987217,0.148635523053827,0.0024574783794081433,0.0007021791038337519,0.040509829028762816,0.0,0.0,0.0030948863637270296,0.0006568887879646032,0.0008129299696947549,0.1966630341140604
2017-11-04,196345085952.0,7559247360.0,119376198329.4624,29175346810.961918,489255201.9794604,144162162.03570366,8017766396.666799,0.0,0.0,587011649.6245251,127721556.4661474,145995010.42337018,38281628834.37967,65183394836.48,34636382629.59252,12080201248.865484,142553460.55719626,0.6079917801388012,0.1485921925140227,0.002491812818269704,0.0007342285208550961,0.04083507543767549,0.0,0.0,0.002989693614069009,0.0006504953044629351,0.000743563352836145,0.1949711582990078
2017-11-05,197834563584.0,6201448704.0,121377761049.24194,28749024321.03697,492246636.37561285,147767082.16023445,7899924839.278027,0.0,0.0,565445281.7330256,129338385.60349366,145519641.3422959,38327536347.228424,65651085189.12,34920427606.34703,12148222496.271969,143774176.75675067,0.6135316238494659,0.14531851158976178,0.002488173084914994,0.0007469224764533775,0.03993197496009711,0.0,0.0,0.002858172361236256,0.0006537704193866859,0.0007355622733765057,0.19373528898530745
