DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,MA200,MA200/BTC,MA200/ETH,MA200/USDT,MM,NVT-smooth
2013-04-29 02:00:00,1583440000.0,0.0,1491167008.9733124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-01 02:00:00,1637389952.0,0.0,1542817108.0902102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-03 02:00:00,1275410048.0,0.0,1180068281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-05 02:00:00,1335379968.0,0.0,1254762149.4585037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-07 02:00:00,1313900032.0,0.0,1248466950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-09 02:00:00,1333639936.0,0.0,1259975396.0323334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-11 02:00:00,1390119936.0,0.0,1311051438.5066986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-13 02:00:00,1355529984.0,0.0,1279976295.2480316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-15 02:00:00,1294729984.0,0.0,1242764492.0225143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-17 02:00:00,1384470016.0,0.0,1319590040.7798767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-19 02:00:00,1448819968.0,0.0,1376371582.9864502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-21 02:00:00,1440290048.0,0.0,1363936471.9762802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-23 02:00:00,1453590016.0,0.0,1384783504.1358948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-25 02:00:00,1562419968.0,0.0,1489951415.8241272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-27 02:00:00,1573330048.0,0.0,1495523737.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-29 02:00:00,1515890048.0,0.0,1446189461.811447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-05-31 02:00:00,1505750016.0,0.0,1445054066.5496826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-02 02:00:00,1511010048.0,0.0,1451925896.7685697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-04 02:00:00,1436720000.0,0.0,1357019269.916153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-06 02:00:00,1435030016.0,0.0,1371298915.4911041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-08 02:00:00,1304230016.0,0.0,1249629675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-10 02:00:00,1191800064.0,0.0,1131570787.3334885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-12 02:00:00,1273360000.0,0.0,1229004975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-14 02:00:00,1220999936.0,0.0,1173064436.7599487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-16 02:00:00,1180249984.0,0.0,1127123769.4660187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-18 02:00:00,1202899968.0,0.0,1152246511.7588043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-20 02:00:00,1277170048.0,0.0,1224207846.5127945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-22 02:00:00,1302089984.0,0.0,1239214237.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-24 02:00:00,1291449984.0,0.0,1222026948.688507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-26 02:00:00,1233400064.0,0.0,1171054551.0250092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-28 02:00:00,1210230016.0,0.0,1153873104.8221588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-06-30 02:00:00,1139769984.0,0.0,1078255281.0598373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-02 02:00:00,1057609984.0,0.0,1000065330.9116364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-04 02:00:00,955878016.0,0.0,896693316.8125153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-06 02:00:00,834792000.0,0.0,779254879.863739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-08 02:00:00,931886976.0,0.0,870912250.6433487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-10 02:00:00,933443008.0,0.0,874138103.9085388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-12 02:00:00,1076860032.0,0.0,1014638790.9173965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-14 02:00:00,1190220032.0,0.0,1126255795.1766968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-16 02:00:00,1199859968.0,0.0,1129257793.5569763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-18 02:00:00,1198240000.0,0.0,1125658087.1887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-20 02:00:00,1121080064.0,0.0,1052139600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-22 02:00:00,1116540032.0,0.0,1053002220.7248688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-24 02:00:00,1164940032.0,0.0,1094486559.187889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-26 02:00:00,1182160000.0,0.0,1111163305.0231934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-28 02:00:00,1149859968.0,0.0,1082751497.501564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-07-30 02:00:00,1232210048.0,0.0,1164938843.4858322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-01 02:00:00,1288370048.0,0.0,1220186376.4713287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-03 02:00:00,1268060032.0,0.0,1201487441.7133331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-05 02:00:00,1337120000.0,0.0,1209521263.6024475,0.0,0.0,0.0,45928353.52076912,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-07 02:00:00,1337590016.0,0.0,1229098150.0,0.0,0.0,0.0,36503547.12794209,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-09 02:00:00,1290710016.0,0.0,1187917820.9827423,0.0,0.0,0.0,33282726.75103283,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-11 02:00:00,1288230016.0,0.0,1188153836.9913101,0.0,0.0,0.0,33724984.2306118,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-13 02:00:00,1339740032.0,0.0,1235335761.4023209,0.0,0.0,0.0,34893781.305974,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-15 02:00:00,1402560000.0,0.0,1300660202.4589539,0.0,0.0,0.0,29614970.86666203,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-17 02:00:00,1357629952.0,0.0,1260356480.014801,0.0,0.0,0.0,24533382.07834196,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-19 02:00:00,1432429952.0,0.0,1312158046.2135315,0.0,0.0,0.0,43678233.03071594,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-21 02:00:00,1541289984.0,0.0,1403888160.7063293,0.0,0.0,0.0,47675864.51082516,0.0,0.0,0.0,0.0,0.0,,,,,,
2013-08-23 02:00:00,1527970048.0,0.0,1414293265.556717,0.0,0.0,0.0,40487297.42492581,0.0,0.0,0.0,0.0,0.0,,,,,,
