DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,MA200,MA200/BTC,MA200/ETH,MA200/USDT,MM,NVT-smooth
2017-05-23,78288551936.0,2883044992.0,35671486263.49902,15650930535.152798,63737993.590930685,0.0,12782344646.197996,0.0,0.0,0.0,363406329.9443647,0.0,17772159920.64,13232176312.204887,1848187045.8663206,17024932.19276818,2.6948895556015717,31.507731509252896
2017-05-24,82614001664.0,3089890048.0,37949304217.15698,16779749248.00117,64798745.45969171,0.0,12525163304.328512,0.0,0.0,0.0,387970956.5403923,0.0,17958380925.44,13310493454.389631,1888339354.810948,17183300.078917406,2.8510816933418632,30.05028320761597
2017-05-25,79897149440.0,4320860032.0,37949975723.62976,16443408236.717735,67353398.82726853,0.0,10949704972.646263,0.0,0.0,0.0,355536212.3526433,0.0,18130602993.92,13388314271.19019,1926931764.283473,17354441.23190452,2.834655153861692,29.328201250353665
2017-05-26,77180297216.0,5551830016.0,37950647230.10254,16107067225.4343,69908052.19484533,0.0,9374246640.964016,0.0,0.0,0.0,323101468.1648943,0.0,18302825062.4,13466135087.99075,1965524173.755998,17525582.384891633,2.8182286143815203,28.606119293091357
2017-05-27,72901048320.0,5047885056.0,35773316668.441895,15357825866.600113,88619711.01422435,0.0,8758512825.23474,0.0,0.0,0.0,303033200.62750655,0.0,18453626160.64,13532889332.624542,2000500268.5377412,17790281.83197564,2.644293226253069,27.81473831187277
2017-05-28,68621799424.0,4543940096.0,33595986106.78125,14608584507.765928,107331369.83360338,0.0,8142779009.505463,0.0,0.0,0.0,282964933.0901188,0.0,18604427258.88,13599643577.258335,2035476363.3194845,18054981.27905965,2.470357838124618,27.023357330654186
2017-05-29,72970598400.0,3517235072.0,35246524392.489746,16306652221.21233,107250684.00094847,0.0,8511967148.854764,0.0,0.0,0.0,291263768.6075898,0.0,18776361852.16,13674130025.586466,2078898704.3068419,18319277.296980385,2.5770253058679726,27.26755220421869
2017-05-30,77319397376.0,2490530048.0,36897062678.19824,18004719934.658733,107169998.16829357,0.0,8881155288.204065,0.0,0.0,0.0,299562604.12506074,0.0,18948296445.44,13748616473.914597,2122321045.2941992,18583573.31490112,2.683692773611327,27.511747077783188
2017-05-31,79673548800.0,3206590080.0,37171608087.145996,19634779121.905838,107954339.80936283,0.0,9105959574.00558,0.0,0.0,0.0,295835765.9188075,0.0,19131888796.16,13824191384.866539,2174015449.6693897,18851791.041027203,2.68885297307319,27.08549557975452
2017-06-01,82027700224.0,3922650112.0,37446153496.09375,21264838309.152943,108738681.45043208,0.0,9330763859.807098,0.0,0.0,0.0,292108927.7125543,0.0,19315481146.88,13899766295.818483,2225709854.0445805,19120008.76715328,2.694013172535053,26.65924408172586
2017-06-02,85860200448.0,3528360064.0,39131663578.23535,20929162552.48114,108283147.25010756,0.0,10467513462.296833,0.0,0.0,0.0,311708886.8594254,0.0,19518960549.120003,13984413387.352528,2275760762.7344494,19384698.81995126,2.797607133533325,26.909227327939686
2017-06-03,89692700672.0,3134070016.0,40817173660.37695,20593486795.809334,107827613.04978304,0.0,11604263064.786566,0.0,0.0,0.0,331308846.0062966,0.0,19722439951.36,14069060478.886572,2325811671.424319,19649388.87274924,2.9012010945315967,27.159210574153512
2017-06-04,91358801920.0,3229575040.0,40975583149.58496,21604642715.95173,106919780.09282303,0.0,11592720099.088112,0.0,0.0,0.0,340635959.7605615,0.0,19933951009.28,14154544908.746847,2380601464.9626756,19909539.763088897,2.894909110846906,27.431357115984767
2017-06-05,93024903168.0,3325080064.0,41133992638.79297,22615798636.094124,106011947.135863,0.0,11581177133.389658,0.0,0.0,0.0,349963073.5148265,0.0,20145462067.2,14240029338.607122,2435391258.501033,20169690.65342855,2.8886171271622154,27.70350365781602
2017-06-06,97648951296.0,3805240064.0,44061907207.7876,23498975683.673195,105616127.83627477,0.0,11287951734.570198,0.0,0.0,0.0,381418550.4702242,0.0,20379960890.88,14340272171.106504,2494322540.6900835,20427862.447270267,3.0713219271989765,27.814332513065416
2017-06-07,102272999424.0,4285400064.0,46989821776.78223,24382152731.252262,105220308.53668655,0.0,10994726335.750736,0.0,0.0,0.0,412874027.4256219,0.0,20614459714.56,14440515003.605886,2553253822.8791347,20686034.241111983,3.254026727235737,27.92516136831481
2017-06-08,101936500736.0,3556334976.0,46488424592.98706,24273579374.256424,116562993.34313132,0.0,11055290266.75938,0.0,0.0,0.0,402612034.51519847,0.0,20847334644.480003,14538165078.98545,2611793744.1369534,21000919.458985925,3.198057645202575,27.952868366362168
2017-06-09,101600002048.0,2827269888.0,45987027409.191895,24165006017.260586,127905678.14957608,0.0,11115854197.768024,0.0,0.0,0.0,392350041.60477495,0.0,21080209574.4,14635815154.365017,2670333665.394772,21315804.676859867,3.1420885631694127,27.98057536440952
