DateTime,Market cap
2014-11-22,5294090240.0
2014-11-23,5444470016.0
2014-11-24,5594849792.0
2014-11-25,5675759872.0
2014-11-26,5756669952.0
2014-11-27,5781339904.0
2014-11-28,5806009856.0
2014-11-29,5850880000.0
2014-11-30,5895750144.0
2014-12-01,5901260032.0
2014-12-02,5906769920.0
2014-12-03,5900979968.0
2014-12-04,5895190016.0
2014-12-05,5908124928.0
2014-12-06,5921059840.0
2014-12-07,5928859904.0
2014-12-08,5936659968.0
2014-12-09,5771849984.0
2014-12-10,5607040000.0
2014-12-11,5618850048.0
2014-12-12,5630660096.0
2014-12-13,5616525056.0
2014-12-14,5602390016.0
2014-12-15,5612039936.0
2014-12-16,5621689856.0
2014-12-17,5592039936.0
2014-12-18,5562390016.0
2014-12-19,5512185088.0
2014-12-20,5461980160.0
2014-12-21,5531815168.0
2014-12-22,5601650176.0
2014-12-23,5693760000.0
2014-12-24,5785869824.0
2014-12-25,5674504960.0
2014-12-26,5563140096.0
2014-12-27,5543205120.0
2014-12-28,5523270144.0
2014-12-29,5518885120.0
2014-12-30,5514500096.0
2014-12-31,5559709952.0
2015-01-01,5604919808.0
2015-01-02,5538774784.0
2015-01-03,5472629760.0
2015-01-04,5008424960.0
2015-01-05,4544220160.0
2015-01-06,4727835136.0
2015-01-07,4911450112.0
2015-01-08,4883760128.0
2015-01-09,4856070144.0
2015-01-10,4765745152.0
2015-01-11,4675420160.0
2015-01-12,4615825152.0
2015-01-13,4556230144.0
2015-01-14,3829125120.0
2015-01-15,3102020096.0
2015-01-16,3369020032.0
2015-01-17,3636019968.0
2015-01-18,3645010048.0
2015-01-19,3654000128.0
2015-01-20,3658075008.0
2015-01-21,3662149888.0
2015-01-22,3837789952.0
2015-01-23,4013430016.0
2015-01-24,4114419968.0
2015-01-25,4215409920.0
2015-01-26,4390154880.0
2015-01-27,4564899840.0
2015-01-28,4258909952.0
2015-01-29,3952920064.0
2015-01-30,3894185088.0
2015-01-31,3835450112.0
2015-02-01,3829390080.0
2015-02-02,3823330048.0
2015-02-03,3809524992.0
2015-02-04,3795719936.0
2015-02-05,3742369920.0
2015-02-06,3689019904.0
2015-02-07,3775614976.0
2015-02-08,3862210048.0
2015-02-09,3801165056.0
2015-02-10,3740120064.0
2015-02-11,3730790016.0
2015-02-12,3721459968.0
2015-02-13,3853120000.0
2015-02-14,3984780032.0
2015-02-15,3964845056.0
2015-02-16,3944910080.0
2015-02-17,4014400000.0
2015-02-18,4083889920.0
2015-02-19,4053644928.0
2015-02-20,4023399936.0
2015-02-21,4047099904.0
2015-02-22,4070799872.0
2015-02-23,4034604928.0
2015-02-24,3998409984.0
2015-02-25,3991665024.0
2015-02-26,3984920064.0
2015-02-27,4105299968.0
2015-02-28,4225679872.0
2015-03-01,4254999936.0
2015-03-02,4284320000.0
2015-03-03,4404024960.0
2015-03-04,4523729920.0
2015-03-05,4497890048.0
2015-03-06,4472050176.0
2015-03-07,4464050176.0
2015-03-08,4456050176.0
2015-03-09,4555685120.0
2015-03-10,4655320064.0
2015-03-11,4693319936.0
2015-03-12,4731319808.0
2015-03-13,4650539776.0
2015-03-14,4569759744.0
2015-03-15,4584199936.0
2015-03-16,4598640128.0
2015-03-17,4596070144.0
2015-03-18,4593500160.0
2015-03-19,4412855040.0
2015-03-20,4232209920.0
2015-03-21,4223779968.0
2015-03-22,4215350016.0
2015-03-23,4266825088.0
2015-03-24,4318300160.0
2015-03-25,4151855104.0
2015-03-26,3985410048.0
2015-03-27,3988380032.0
2015-03-28,3991350016.0
2015-03-29,3956145024.0
2015-03-30,3920940032.0
2015-03-31,3915825024.0
