DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,Market cap Others,MA200,MA200/BTC,MA200/ETH,MA200/USDT
2017-01-03,18799200256.0,225755496.0,16425257628.441162,782507322.4491626,9951671.576213889,0.0,232048160.430049,0.0,0.0,0.0,24488971.928872965,0.0,1324946501.1745417,10558518647.04,8737554708.97902,740573120.9893472,4248370.436261304
2017-01-04,19275599872.0,263236992.0,16795406274.321531,850114525.38935,9951669.20357001,0.0,232029505.16727307,0.0,0.0,0.0,24417792.03695813,0.0,1363680105.8813171,10591307696.64,8765481781.052044,742533457.4414091,4272120.609270228
2017-01-05,19063400448.0,439572480.0,16554756839.588013,875683106.6751254,12451698.08296795,0.0,228606531.4464564,0.0,0.0,0.0,24455482.93497495,0.0,1367446789.272461,10623756549.12,8792871952.561552,744632760.4385378,4307120.926676143
2017-01-06,18851201024.0,615907968.0,16314107404.854492,901251687.9609008,14951726.96236589,0.0,225183557.7256397,0.0,0.0,0.0,24493173.83299177,0.0,1371213472.6636124,10656205401.6,8820262124.07106,746732063.4356667,4342121.244082058
2017-01-07,17924800512.0,479462976.0,15462772144.064026,883459562.5466534,14951726.626186725,0.0,228564920.7395641,0.0,0.0,0.0,24313796.68556476,0.0,1310738361.338005,10683786001.92,8843225254.785297,748738042.0273427,4377121.559807077
2017-01-08,16998400000.0,343017984.0,14611436883.27356,865667437.132406,14951726.29000756,0.0,231946283.7534884,0.0,0.0,0.0,24134419.53813774,0.0,1250263250.0124016,10711366602.24,8866188385.499537,750744020.6190187,4412121.875532095
2017-01-09,16984900096.0,267708496.0,14567000358.072876,887780315.9684423,14951725.3988233,0.0,227833126.02376613,0.0,0.0,0.0,24390507.083005145,0.0,1262944063.4530869,10737823577.599998,8887941924.899794,752861376.3408202,4447122.186801193
2017-01-10,16971400192.0,192399008.0,14522563832.872192,909893194.8044786,14951724.50763904,0.0,223719968.29404384,0.0,0.0,0.0,24646594.62787255,0.0,1275624876.893774,10764280552.96,8909695464.30005,754978732.0626217,4482122.49807029
2017-01-11,15858800128.0,289250512.0,13500096792.218142,881765907.7630284,14951709.160451226,0.0,228445118.05757803,0.0,0.0,0.0,23278022.90719572,0.0,1210262577.8936045,10784086128.64,8925415470.162125,756957582.661518,4517122.336699385
2017-01-12,14746200064.0,386102016.0,12477629751.564089,853638620.721578,14951693.81326341,0.0,233170267.8211122,0.0,0.0,0.0,21909451.18651889,0.0,1144900278.8934383,10803891704.32,8941135476.024199,758936433.2604141,4552122.175328479
2017-01-13,15184999936.0,304851504.0,12881413510.501892,856804638.9647248,14951684.01024966,0.0,238112892.0029553,0.0,0.0,0.0,22207789.923417345,0.0,1171509420.5967598,10825718003.2,8958833097.926907,760928078.81614,4587122.360846569
2017-01-14,15623799808.0,223600992.0,13285197269.439695,859970657.2078717,14951674.20723591,0.0,243055516.1847984,0.0,0.0,0.0,22506128.6603158,0.0,1198118562.3000813,10847544302.08,8976530719.829613,762919724.3718659,4622122.5463646585
2017-01-15,15615699968.0,168617996.0,13259896864.527285,864548547.225174,14951747.284247495,0.0,245580753.5574499,0.0,0.0,0.0,22356525.118343256,0.0,1208365530.2875023,10868670051.84,8993481136.108131,764909349.643184,4657123.097267807
2017-01-16,15607600128.0,113635000.0,13234596459.614868,869126437.2424761,14951820.36125908,0.0,248105990.93010145,0.0,0.0,0.0,22206921.57637071,0.0,1218612498.2749252,10889795801.6,9010431552.38665,766898974.9145021,4692123.648170954
2017-01-17,16371700224.0,153959500.0,13941749045.638458,887600823.2589755,14951773.128556471,0.0,248886268.07143825,0.0,0.0,0.0,22711560.347572524,0.0,1255800753.5549984,10914347276.8,9030451686.518744,768977252.5391185,4727123.962910589
2017-01-18,17135800320.0,194284000.0,14648901631.662048,906075209.275475,14951725.89585386,0.0,249666545.21277508,0.0,0.0,0.0,23216199.11877434,0.0,1292989008.8350754,10938898752.0,9050471820.650837,771055530.163735,4762124.277650223
2017-01-19,17061300224.0,162533000.0,14560504243.008331,910386725.2946672,14951700.94272795,0.0,254425973.35879284,0.0,0.0,0.0,22873885.695560645,0.0,1298157695.699921,10962725201.92,9069632456.190086,773154777.6557103,4797124.467624228
2017-01-20,16986800128.0,130782000.0,14472106854.354614,914698241.3138596,14951675.98960204,0.0,259185401.50481063,0.0,0.0,0.0,22531572.27234695,0.0,1303326382.5647678,10986551651.84,9088793091.729336,775254025.1476856,4832124.657598234
2017-01-21,17218249728.0,133832504.0,14667858138.023254,938079678.261816,14951690.445593676,0.0,253175019.37223423,0.0,0.0,0.0,22496585.59796051,0.0,1321688616.299141,11011227750.4,9108594730.405142,777483567.413593,4867124.919852197
2017-01-22,17449699328.0,136883008.0,14863609421.691896,961461115.2097723,14951704.90158531,0.0,247164637.23965785,0.0,0.0,0.0,22461598.92357407,0.0,1340050850.033514,11035903848.96,9128396369.080948,779713109.6795005,4902125.18210616
2017-01-23,17350649856.0,117118056.0,14772500840.646362,480730557.6048862,14951698.66329549,0.0,247203166.8154585,0.0,0.0,0.0,22445090.835841022,0.0,1812818501.4341564,11060907774.72,9148509130.14009,779541806.6539251,4937125.413168674
2017-01-24,17251600384.0,97353104.0,14681392259.60083,0.0,14951692.42500567,0.0,247241696.3912592,0.0,0.0,0.0,22428582.74810798,0.0,2285586152.834797,11085911700.48,9168621891.199234,779370503.6283497,4972125.644231188
2017-01-25,17164450304.0,123795048.0,7340696129.800414,0.0,7475846.212502835,0.0,243596498.1786118,0.0,0.0,0.0,22203803.64951305,0.0,9550478026.158958,11110722800.64,9152252250.50843,779207464.0765018,4969747.109049785
2017-01-26,17077300224.0,150236992.0,0.0,0.0,0.0,0.0,239951299.9659644,0.0,0.0,0.0,21979024.55091813,0.0,16815369899.483118,11135533900.8,9135882609.817629,779044424.5246539,4967368.573868382
2017-01-27,17237700096.0,167470496.0,7417909550.793457,465343692.5846524,7475850.668424135,0.0,238083851.5965012,0.0,0.0,0.0,22266484.27273911,0.0,9086620666.084225,11160436700.16,9155914350.94238,781207954.4705013,5002368.827210503
2017-01-28,17398099968.0,184704000.0,14835819101.586914,930687385.1693048,14951701.33684827,0.0,236216403.2270379,0.0,0.0,0.0,22553943.99456009,0.0,1357871432.6853352,11185339499.52,9175946092.067133,783371484.4163487,5037369.080552624
2017-01-29,17424549888.0,134875100.0,14840379178.331787,929051119.6922911,14951697.77211123,0.0,236088730.22547984,0.0,0.0,0.0,22275436.281838663,0.0,1381803725.6964912,11211836798.72,9197429840.839722,785528396.5409082,5072369.31607106
2017-01-30,17450999808.0,85046200.0,14844939255.07666,927414854.2152776,14951694.20737419,0.0,235961057.2239218,0.0,0.0,0.0,21996928.56911724,0.0,1405736018.7076492,11238334097.92,9218913589.612312,787685308.6654677,5107369.551589495
2017-01-31,17896649728.0,149981596.0,15256406958.606691,938691200.73671,19951609.055996165,0.0,234285175.3065757,0.0,0.0,0.0,22375885.868844565,0.0,1424938898.4251823,11266803072.0,9242235726.46226,789900263.630953,5167369.361351039
2017-02-01,18342299648.0,214916992.0,15667874662.13672,949967547.2581424,24951523.90461814,0.0,232609293.3892295,0.0,0.0,0.0,22754843.16857189,0.0,1444141778.1427193,11295272046.08,9265557863.31221,792115218.5964382,5227369.171112585
2017-02-02,18696949760.0,196030000.0,15997032330.995115,953454289.6383214,24951487.4674658,0.0,235455873.8022619,0.0,0.0,0.0,22772850.40193248,0.0,1463282927.6949005,11325357745.92,9290375375.139597,794334552.7419643,5287368.798688369
2017-02-03,19051599872.0,177143008.0,16326189999.853516,956941032.0185004,24951451.03031345,0.0,238302454.2152943,0.0,0.0,0.0,22790857.63529307,0.0,1482424077.2470856,11355443445.76,9315192886.96698,796553886.8874905,5347368.426264153
2017-02-04,19360050176.0,185622504.0,16586766589.575195,985166602.3940312,24951511.26315713,0.0,238819504.8340737,0.0,0.0,0.0,22815525.68506752,0.0,1501530442.248478,11386733096.96,9340977163.878624,798907534.5211234,5407368.355004154
2017-02-05,19668500480.0,194102000.0,16847343179.296877,1013392172.7695622,24951571.4960008,0.0,239336555.45285308,0.0,0.0,0.0,22840193.73484197,0.0,1520636807.249863,11418022748.16,9366761440.790268,801261182.1547564,5467368.283744156
2017-02-06,19651999744.0,165844000.0,16821933577.76001,1013008957.8811464,24951552.162001595,0.0,238288329.35315448,0.0,0.0,0.0,22860506.028878152,0.0,1530956820.8148117,11449391470.08,9392582296.831009,803608111.633373,5527368.115814162
2017-02-07,19635499008.0,137586000.0,16796523976.223145,1012625742.9927304,24951532.82800239,0.0,237240103.2534559,0.0,0.0,0.0,22880818.32291434,0.0,1541276834.379753,11480760192.0,9418403152.871746,805955041.1119896,5587367.9478841685
2017-02-08,19839049728.0,185305496.0,16996788631.95282,1013454657.6269176,24951253.2600368,0.0,237165540.11425,0.0,0.0,0.0,22658625.75668981,0.0,1544031019.2892838,11513079892.48,9445148710.314798,808310175.7144583,5647365.783153471
2017-02-09,20042600448.0,233024992.0,17197053287.682495,1014283572.2611048,24950973.6920712,0.0,237090976.97504407,0.0,0.0,0.0,22436433.19046527,0.0,1546785204.198822,11545399592.96,9471894267.75785,810665310.3169271,5707363.618422772
2017-02-10,19371750400.0,226880000.0,16586860107.026764,1008206152.4195354,24950975.179266453,0.0,235043464.3803994,0.0,0.0,0.0,22471194.022144265,0.0,1494218506.9718895,11573368444.16,9494614441.7748,812991322.2798393,5766112.060088926
2017-02-11,18700900352.0,220735008.0,15976666926.371033,1002128732.577966,24950976.66646171,0.0,232995951.7857547,0.0,0.0,0.0,22505954.85382326,0.0,1441651809.7449608,11601337295.36,9517334615.791746,815317334.2427515,5824860.50175508
2017-02-12,18796800000.0,152274152.0,16059083161.705414,1006604901.1438038,24950976.66646171,0.0,232578479.5689392,0.0,0.0,0.0,22630089.56068159,0.0,1450952391.354702,11630108294.400002,9540807845.657728,817657459.0123838,5883608.943421234
2017-02-13,18892699648.0,83813296.0,16141499397.039797,1011081069.7096416,24950976.66646171,0.0,232161007.35212365,0.0,0.0,0.0,22754224.26753992,0.0,1460252972.9644356,11658879293.44,9564281075.52371,819997583.7820162,5942357.385087389
2017-02-14,19040999424.0,142108648.0,16202780026.460266,1085040985.3793344,24950986.333230853,0.0,232385812.02670485,0.0,0.0,0.0,22635514.485743523,0.0,1473206099.3147202,11688377466.88,9588053163.16862,822692042.363263,6001105.875087389
2017-02-15,19189299200.0,200404000.0,16264060655.880735,1159000901.0490272,24950996.0,0.0,232610616.70128608,0.0,0.0,0.0,22516804.70394713,0.0,1486159225.665001,11717875640.32,9611825250.813534,825386500.9445099,6059854.365087389
2017-02-16,19346299904.0,189389000.0,16426809439.653011,1153134030.0819151,24951564.10858679,0.0,226312008.913702,0.0,0.0,0.0,22468762.526813023,0.0,1492624098.715973,11748713091.84,9637001371.039602,828040821.0022237,6118604.041327726
2017-02-17,19503300608.0,178374000.0,16589558223.425291,1147267159.1148033,24952132.21717358,0.0,220013401.1261179,0.0,0.0,0.0,22420720.34967892,0.0,1499088971.7669373,11779550543.36,9662177491.26567,830695141.0599375,6177353.717568062
2017-02-18,19730150400.0,151952000.0,16823063644.738098,1144070216.6331816,24951674.161035538,0.0,213523177.1050928,0.0,0.0,0.0,21851972.56773155,0.0,1502689714.7948608,11814193469.44,9691049419.034,833314574.7442063,6236102.757830306
2017-02-19,19957000192.0,125530000.0,17056569066.050903,1140873274.1515598,24951216.1048975,0.0,207032953.08406776,0.0,0.0,0.0,21283224.78578418,0.0,1506290457.8227882,11848836395.52,9719921346.802332,835934008.428475,6294851.79809255
2017-02-20,20123899904.0,136197000.0,17256735054.546448,1120100793.0896034,24951074.0777508,0.0,212254214.49102747,0.0,0.0,0.0,22012396.004889123,0.0,1487846371.7902794,11883611793.92,9749158743.015097,838428082.8568127,6353600.128219061
2017-02-21,20290799616.0,146864000.0,17456901043.041992,1099328312.027647,24950932.05060411,0.0,217475475.8979872,0.0,0.0,0.0,22741567.22399407,0.0,1469402285.7577703,11918387192.32,9778396139.22786,840922157.2851504,6412348.458345571
2017-02-22,20606199808.0,155001504.0,17766054554.998413,1111117670.3759203,24950607.842038877,0.0,217197876.31033528,0.0,0.0,0.0,22286519.697301038,0.0,1464592578.775993,11954813242.88,9809247270.542648,843469115.8571322,6471095.167429255
2017-02-23,20921600000.0,163139008.0,18075208066.95484,1122907028.724194,24950283.63347364,0.0,216920276.7226834,0.0,0.0,0.0,21831472.170608,0.0,1459782871.7942047,11991239293.44,9840098401.857435,846016074.4291141,6529841.876512939
2017-02-24,21383300096.0,274903504.0,18507350801.44098,1144070434.6542711,24950617.508808017,0.0,214316181.72137704,0.0,0.0,0.0,21961896.75657325,0.0,1470650163.9179916,12028728019.2,9871969792.478336,848633549.3603244,6588590.254973295
2017-02-25,21845000192.0,386668000.0,18939493535.927124,1165233840.5843482,24950951.3841424,0.0,211712086.72007063,0.0,0.0,0.0,22092321.34253851,0.0,1481517456.0417786,12066216744.96,9903841183.099236,851251024.2915348,6647338.633433651
2017-02-26,21867049984.0,268589000.0,18888339047.54425,1230005206.643426,24951041.58960956,0.0,211068810.0024236,0.0,0.0,0.0,22217292.813864645,0.0,1490468585.4064257,12104584294.4,9936265909.484243,854124570.9202087,6706087.021226009
2017-02-27,21889099776.0,150510000.0,18837184559.161377,1294776572.7025037,24951131.79507671,0.0,210425533.2847765,0.0,0.0,0.0,22342264.28519078,0.0,1499419714.7710762,12142951843.84,9968690635.869255,856998117.5488826,6764835.409018368
2017-02-28,22101250048.0,217613000.0,18970973976.87683,1355141716.3592558,24950718.088261142,0.0,207823843.8330285,0.0,0.0,0.0,22310972.86067636,0.0,1520048819.9819489,12182088844.8,10001628750.11326,860052290.6527987,6823582.140554467
2017-03-01,22313400320.0,284716000.0,19104763394.592285,1415506860.016008,24950304.38144558,0.0,205222154.3812805,0.0,0.0,0.0,22279681.43616194,0.0,1540677925.1928215,12221225845.76,10034566864.357264,863106463.7567146,6882328.872090567
2017-03-02,23107800064.0,427710992.0,19679245656.79932,1558820949.2945602,24950664.282674395,0.0,214615457.8607309,0.0,0.0,0.0,22256150.484869607,0.0,1607911185.277851,12263886320.64,10070250728.523594,866901065.0105605,6941077.417841568
2017-03-03,23902199808.0,570705984.0,20253727919.006348,1702135038.5731125,24951024.18390321,0.0,224008761.3401812,0.0,0.0,0.0,22232619.53357728,0.0,1675144445.3628807,12306546795.52,10105934592.689922,870695666.2644066,6999825.963592568
2017-03-04,23923699712.0,407478496.0,20284860946.258545,1678578672.4644246,24951126.80036928,0.0,229654683.68007696,0.0,0.0,0.0,22197435.104552437,0.0,1683456847.692032,12350010694.400002,10142382667.09744,874352782.735712,7058575.115437159
2017-03-05,23945199616.0,244251008.0,20315993973.510742,1655022306.3557365,24951229.41683534,0.0,235300606.0199727,0.0,0.0,0.0,22162250.67552759,0.0,1691769250.021183,12393474593.28,10178830741.504955,878009899.2070177,7117324.26728175
2017-03-06,24194400256.0,232136504.0,20471557760.113525,1703774806.9944131,24951512.85296984,0.0,230935322.1059642,0.0,0.0,0.0,22254293.929324165,0.0,1740926560.0038033,12438653895.68,10216408311.585789,881946515.519872,7176074.762763227
2017-03-07,24443600896.0,220022000.0,20627121546.71631,1752527307.6330898,24951796.28910433,0.0,226570038.1919557,0.0,0.0,0.0,22346337.18312074,0.0,1790083869.9864197,12483833198.08,10253985881.66662,885883131.8327261,7234825.258244704
2017-03-08,23243200512.0,317986008.0,19634057640.461243,1621511313.3457725,29951226.489276312,0.0,234569917.4904689,0.0,0.0,0.0,22398682.263426285,0.0,1700711731.9498138,12522750923.52,10286389546.102283,889142847.1167289,7318572.899968324
2017-03-09,22042800128.0,415950016.0,18640993734.206177,1490495319.0584545,34950656.6894483,0.0,242569796.7889821,0.0,0.0,0.0,22451027.34373183,0.0,1611339593.9132042,12561668648.96,10318793210.537945,892402562.4007317,7402320.541691945
2017-03-10,21921900544.0,575958496.0,18367310485.932438,1613563853.8048568,34950355.6663492,0.0,237418076.3067326,0.0,0.0,0.0,22330118.93221196,0.0,1646327653.357418,12599345351.68,10349279886.443312,896250737.063388,7486066.67830007
2017-03-11,21801000960.0,735966976.0,18093627237.65869,1736632388.551259,34950054.6432501,0.0,232266355.82448307,0.0,0.0,0.0,22209210.52069208,0.0,1681315712.801628,12637022054.4,10379766562.348677,900098911.7260443,7569812.814908195
2017-03-12,23030550528.0,568179488.0,18950625473.98987,1922467094.496572,34951541.009902045,0.0,233059450.00983107,0.0,0.0,0.0,23400796.10165962,0.0,1866046172.39217,12681227179.52,10414998727.01092,904882456.3613608,7653566.383349581
2017-03-13,24260100096.0,400392000.0,19807623710.321045,2108301800.4418845,34953027.37655398,0.0,233852544.19517905,0.0,0.0,0.0,24592381.68262716,0.0,2050776631.982712,12725432304.64,10450230891.673162,909666000.996677,7737319.951790966
2017-03-14,24755800064.0,426411504.0,19958967583.17664,2339731513.303508,34951967.8679938,0.0,235702208.79499063,0.0,0.0,0.0,25206489.78025561,0.0,2161240301.076618,12772108005.12,10486329479.249172,915483628.4281684,7821068.22268955
2017-03-15,25251500032.0,452431008.0,20110311456.032227,2571161226.1651297,34950908.35943363,0.0,237551873.3948022,0.0,0.0,0.0,25820597.87788406,0.0,2271703970.1705246,12818783705.6,10522428066.82518,921301255.85966,7904816.493588134
2017-03-16,25656649728.0,837615504.0,19626023566.67792,3348321745.598548,34951108.34701236,0.0,238372368.15006763,0.0,0.0,0.0,25663259.88333373,0.0,2383317679.3431206,12866880079.36,10555767138.828169,930750051.1537572,7988565.764424611
2017-03-17,26061799424.0,1222800000.0,19141735677.32361,4125482265.0319657,34951308.3345911,0.0,239192862.90533307,0.0,0.0,0.0,25505921.88878341,0.0,2494931388.515717,12914976453.12,10589106210.831152,940198846.4478548,8072315.035261089
2017-03-18,23929199616.0,1170740032.0,17493869961.956635,3659540761.1888514,39951757.94662456,0.0,245351681.8949997,0.0,0.0,0.0,24654960.897657663,0.0,2465830492.1152306,12951998352.64,10614101251.972548,947088676.8346044,8181066.553725123
2017-03-19,21796599808.0,1118680064.0,15846004246.58966,3193599257.345737,44952207.55865801,0.0,251510500.8846664,0.0,0.0,0.0,23803999.90653192,0.0,2436729595.7147446,12989020252.16,10639096293.113943,953978507.2213544,8289818.072189158
2017-03-20,22898100224.0,831415040.0,16485788760.10074,3553608960.115652,44956046.96717778,0.0,256372125.63916785,0.0,0.0,0.0,24235444.969734635,0.0,2533138886.207527,13030640654.08,10666410600.792362,962735946.9915074,8398585.61666074
2017-03-21,23999600640.0,544150016.0,17125573273.611816,3913618662.885567,44959886.37569755,0.0,261233750.3936693,0.0,0.0,0.0,24666890.03293735,0.0,2629548176.7003136,13072261056.0,10693724908.47078,971493386.7616605,8507353.161132323
2017-03-22,23973350400.0,587702016.0,17084458504.743958,3872466643.616275,44956376.5186418,0.0,266599274.0152611,0.0,0.0,0.0,25324184.785796337,0.0,2679545416.3200645,13113939381.76,10720822892.525295,980245086.0226252,8616106.297070941
2017-03-23,23947100160.0,631254016.0,17043343735.8761,3831314624.346983,44952866.66158604,0.0,271964797.6368529,0.0,0.0,0.0,25981479.53865532,0.0,2729542655.939823,13155617707.52,10747920876.579811,988996785.2835898,8724859.43300956
2017-03-24,23541850112.0,798787520.0,16124072410.875303,4328505854.60886,44949577.84514639,0.0,332318941.80218065,0.0,0.0,0.0,27354146.6000994,0.0,2684649180.2684097,13194723383.04,10769840432.436049,1000215471.6144944,8833596.155581325
2017-03-25,23136600064.0,966321024.0,15204801085.874512,4825697084.870737,44946289.02870673,0.0,392673085.9675084,0.0,0.0,0.0,28726813.66154348,0.0,2639755704.5969925,13233829058.56,10791759988.292286,1011434157.9453988,8942332.878153093
2017-03-26,23337299968.0,753742528.0,15494907204.95288,4725345639.610814,44948836.04303369,0.0,373593480.2207536,0.0,0.0,0.0,29454208.807077043,0.0,2669050598.365444,13273304358.4,10814549379.3643,1022155212.3005044,9051082.335796494
2017-03-27,23537999872.0,541164032.0,15785013324.03125,4624994194.350891,44951383.05736064,0.0,354513874.4739988,0.0,0.0,0.0,30181603.9526106,0.0,2698345492.133888,13312779658.24,10837338770.436312,1032876266.65561,9159831.793439897
2017-03-28,24175299584.0,549876032.0,16387901788.713137,4593072970.147436,44951313.39609106,0.0,355342322.654744,0.0,0.0,0.0,30262684.614641305,0.0,2763768504.4739494,13355165306.88,10863117233.844908,1043181435.7448283,9268580.902776953
2017-03-29,24812599296.0,558588032.0,16990790253.39502,4561151745.94398,44951243.73482148,0.0,356170770.8354893,0.0,0.0,0.0,30343765.27667201,0.0,2829191516.8140182,13397550955.52,10888895697.253504,1053486604.834047,9377330.012114003
2017-03-30,24893400064.0,670658528.0,16834873806.311768,4616173055.363304,49950630.54333976,0.0,422027709.0502954,0.0,0.0,0.0,31719778.66806573,0.0,2938655084.0632286,13440751682.56,10914391461.354052,1063969217.4537904,9511076.622429725
2017-03-31,24974200832.0,782729024.0,16678957359.228516,4671194364.782627,54950017.35185803,0.0,487884647.2651016,0.0,0.0,0.0,33095792.05945946,0.0,3048118651.312439,13483952409.6,10939887225.4546,1074451830.0735335,9644823.232745446
2017-04-01,25563550720.0,662003520.0,17119151305.9292,4626948200.097167,54938947.68603371,0.0,654057932.2385796,0.0,0.0,0.0,34832612.44111819,0.0,3073621721.6079025,13529832885.76,10967278563.384443,1084755663.1301804,9778513.927795967
2017-04-02,26152900608.0,541278016.0,17559345252.629883,4582702035.411706,54927878.02020939,0.0,820231217.2120577,0.0,0.0,0.0,36569432.82277692,0.0,3099124791.903366,13575713361.92,10994669901.314293,1095059496.1868272,9912204.622846492
2017-04-03,26587650048.0,873159008.0,18089127045.109863,4276214050.697154,54933089.06537064,0.0,1029698559.447861,0.0,0.0,0.0,41785320.13823301,0.0,3095891983.541516,13623631160.32,11024679742.524836,1103734843.9946356,10045921.373122822
2017-04-04,27022399488.0,1205040000.0,18618908837.589844,3969726065.9826026,54938300.1105319,0.0,1239165901.683664,0.0,0.0,0.0,47001207.45368911,0.0,3092659175.179672,13671548958.72,11054689583.73538,1112410191.802444,10179638.123399151
2017-04-05,27095050240.0,1058191488.0,18460745364.03876,4029826274.982205,54947862.4275327,0.0,1288685452.405862,0.0,0.0,0.0,47306484.00555892,0.0,3213538802.140087,13719545986.56,11083836514.295729,1121157313.1198647,10313402.716192136
2017-04-06,27167700992.0,911342976.0,18302581890.48767,4089926483.981808,54957424.74453352,0.0,1338205003.1280594,0.0,0.0,0.0,47611760.55742872,0.0,3334418429.100498,13767543014.4,11112983444.85608,1129904434.4372854,10447167.308985122
2017-04-07,27330250752.0,739486976.0,18685633737.538147,3936464202.7149935,54950689.03468178,0.0,1351050953.2850204,0.0,0.0,0.0,45493188.53959527,0.0,3256657980.887558,13816506766.08,11144545419.594025,1137571871.912058,10580898.195325471
2017-04-08,27492800512.0,567630976.0,19068685584.588623,3783001921.448181,54943953.32483004,0.0,1363896903.4419816,0.0,0.0,0.0,43374616.52176182,0.0,3178897532.6746216,13865470517.76,11176107394.331972,1145239309.38683,10714629.08166582
2017-04-09,27667100672.0,522477984.0,19189953747.16638,3851263860.6766496,54946308.28489977,0.0,1322022438.6512284,0.0,0.0,0.0,42406936.84024196,0.0,3206507380.380596,13915765094.400002,11209081928.151066,1152866280.9724836,10848371.740210854
2017-04-10,27841400832.0,477324992.0,19311221909.74414,3919525799.905118,54948663.2449695,0.0,1280147973.860475,0.0,0.0,0.0,41439257.15872211,0.0,3234117228.0865784,13966059671.04,11242056461.97016,1160493252.5581374,10982114.39875589
2017-04-11,28014750720.0,430496000.0,19456033617.35529,3929224065.020623,54945435.6723073,0.0,1259129960.738078,0.0,0.0,0.0,41868887.94122739,0.0,3273548753.27248,14016910798.080002,11275215146.95467,1168481918.4885,11115840.925926773
2017-04-12,28188100608.0,383667008.0,19600845324.96643,3938922330.136128,54942208.09964509,0.0,1238111947.6156814,0.0,0.0,0.0,42298518.72373267,0.0,3312980278.458385,14067761925.12,11308373831.939182,1176470584.4188628,11249567.45309765
2017-04-13,28352849920.0,537522016.0,19322330850.46234,4235364071.016207,52833307.57630529,0.0,1262016148.4584577,0.0,0.0,0.0,44651728.58499389,0.0,3435653813.9016957,14118900573.44,11340120975.295343,1185493969.3141255,11372749.850562094
2017-04-14,28517599232.0,691377024.0,19043816375.95825,4531805811.896285,50724407.05296549,0.0,1285920349.3012335,0.0,0.0,0.0,47004938.44625511,0.0,3558327349.345009,14170039221.76,11371868118.651508,1194517354.209388,11495932.248026537
2017-04-15,28591849472.0,553404016.0,19064457780.85144,4490972862.136836,50732540.1071332,0.0,1278764072.0441847,0.0,0.0,0.0,46243388.54079419,0.0,3660678828.3196106,14221303345.92,11403447735.104397,1203480869.1182969,11619154.947368989
2017-04-16,28666099712.0,415431008.0,19085099185.74463,4450139912.377387,50740673.16130089,0.0,1271607794.7871358,0.0,0.0,0.0,45481838.63533326,0.0,3763030307.294212,14272567470.08,11435027351.557283,1212444384.0272057,11742377.64671144
2017-04-17,28838899712.0,466225008.0,19259439811.90454,4418998782.396146,50724322.36515712,0.0,1267067108.3794518,0.0,0.0,0.0,48135092.267586,0.0,3794534594.687119,14324345744.64,11467754823.95614,1220593572.2525654,11865518.87629828
2017-04-18,29011699712.0,517019008.0,19433780438.064453,4387857652.414904,50707971.56901335,0.0,1262526421.9717674,0.0,0.0,0.0,50788345.89983874,0.0,3826038882.080029,14376124019.2,11500482296.354998,1228742760.4779253,11988660.105885116
2017-04-19,29161499648.0,545439488.0,19576859301.18457,4380826736.841651,52753338.79977074,0.0,1199113374.3988757,0.0,0.0,0.0,49819329.60245092,0.0,3902127567.17268,14428863018.240002,11533814162.356283,1237144699.1795611,12122027.865337502
2017-04-20,29311299584.0,573859968.0,19719938164.304688,4373795821.268398,54798706.03052813,0.0,1135700326.825984,0.0,0.0,0.0,48850313.30506309,0.0,3978216252.265339,14481602017.28,11567146028.35757,1245546637.8811967,12255395.624789886
2017-04-21,29500850176.0,547519488.0,19816901752.04065,4377542756.584131,54332520.363941774,0.0,1195267693.7358646,0.0,0.0,0.0,49310998.89614203,0.0,4007494454.379273,14535504693.76,11600814841.291351,1254329989.3483543,12386432.521666136
2017-04-22,29690400768.0,521179008.0,19913865339.77661,4381289691.899863,53866334.69735541,0.0,1254835060.645745,0.0,0.0,0.0,49771684.48722096,0.0,4036772656.493202,14589407370.24,11634483654.225136,1263113340.8155122,12517469.418542383
2017-04-23,29650850816.0,551068992.0,19809658129.34265,4413878795.606754,52144767.75946082,0.0,1219101197.640941,0.0,0.0,0.0,53551594.3035636,0.0,4102516331.34663,14643651596.8,11668013260.35669,1272173773.6805468,12639898.43665283
2017-04-24,29611300864.0,580958976.0,19705450918.90869,4446467899.313646,50423200.82156624,0.0,1183367334.636136,0.0,0.0,0.0,57331504.11990625,0.0,4168260006.200054,14697895823.36,11701542866.488243,1281234206.545581,12762327.454763277
2017-04-25,30304050176.0,519930992.0,20166633059.68628,4495417469.786348,54789051.76187281,0.0,1205223795.2720082,0.0,0.0,0.0,57773649.547838055,0.0,4324213149.94566,14755217172.48,11737266347.951984,1290271103.870903,12906585.736830676
2017-04-26,30996799488.0,458903008.0,20627815200.463867,4544367040.25905,59154902.70217939,0.0,1227080255.9078803,0.0,0.0,0.0,58215794.97576986,0.0,4480166293.691257,14812538521.6,11772989829.415728,1299308001.1962247,13050844.018898075
2017-04-27,32207049728.0,719153008.0,21051917179.919437,5106961407.961502,58302616.55488691,0.0,1273558680.986668,0.0,0.0,0.0,63199707.68623959,0.0,4653110134.89127,14875500846.08,11810623055.726427,1311043646.4126332,13190840.870012708
